driverId,constructorId,grid,year,points,winner
175,1,0,1979,0.0,0
182,204,4,1979,0.0,0
136,58,0,1979,0.0,0
231,59,10,1979,0.0,0
200,21,8,1979,1.0,0
137,204,18,1979,0.0,0
222,6,1,1979,9.0,1
221,27,3,1979,2.0,0
224,56,17,1979,0.0,0
187,1,14,1979,3.0,0
197,25,6,1979,0.0,0
172,27,5,1979,0.0,0
202,25,7,1979,0.0,0
234,60,0,1979,0.0,0
119,21,15,1979,0.0,0
223,3,16,1979,6.0,0
178,3,9,1979,0.0,0
173,58,0,1979,0.0,0
199,32,11,1979,4.0,0
219,4,20,1979,0.0,0
817,164,22,2011,0.0,0
816,166,23,2011,0.0,0
20,9,1,2011,18.0,0
24,164,21,2011,0.0,0
30,131,10,2011,0.0,0
22,3,12,2011,0.0,0
808,4,15,2011,1.0,0
814,10,11,2011,4.0,0
813,3,18,2011,0.0,0
155,15,16,2011,2.0,0
815,15,17,2011,0.0,0
16,10,8,2011,8.0,0
17,9,2,2011,25.0,1
67,5,14,2011,0.0,0
18,1,3,2011,15.0,0
153,5,13,2011,0.0,0
811,4,9,2011,0.0,0
15,205,20,2011,0.0,0
817,9,5,2014,4.0,0
20,9,12,2014,0.0,0
807,10,10,2014,2.0,0
826,5,7,2014,0.0,0
16,15,16,2014,0.0,0
155,207,19,2014,0.0,0
828,207,20,2014,0.0,0
822,3,2,2014,15.0,0
818,5,14,2014,0.0,0
821,15,17,2014,0.0,0
813,208,13,2014,0.0,0
824,206,18,2014,0.0,0
154,208,22,2014,0.0,0
820,206,21,2014,0.0,0
18,1,11,2014,0.0,0
815,10,15,2014,8.0,0
825,1,6,2014,6.0,0
817,9,9,2014,0.0,0
20,9,6,2014,10.0,0
807,10,12,2014,4.0,0
826,5,17,2014,0.0,0
16,15,13,2014,0.0,0
822,3,4,2014,1.0,0
818,5,15,2014,0.0,0
821,15,11,2014,0.0,0
813,208,16,2014,0.0,0
154,208,14,2014,0.0,0
18,1,5,2014,12.0,0
815,10,18,2014,0.0,0
825,1,7,2014,2.0,0
844,6,2,2019,8.0,0
826,5,14,2019,1.0,0
840,211,12,2019,2.0,0
815,211,17,2019,4.0,0
20,6,1,2019,18.0,0
846,1,8,2019,0.0,0
154,210,10,2019,0.0,0
822,131,3,2019,25.0,1
807,4,15,2019,0.0,0
825,210,19,2019,0.0,0
841,51,11,2019,0.0,0
817,4,16,2019,0.0,0
832,1,7,2019,10.0,0
848,9,6,2019,12.0,0
830,9,5,2019,0.0,0
847,3,18,2019,0.0,0
842,5,9,2019,6.0,0
817,1,2,2021,26.0,1
832,6,6,2021,8.0,0
844,6,5,2021,12.0,0
842,213,0,2021,0.0,0
839,214,12,2021,1.0,0
846,1,3,2021,18.0,0
822,131,19,2021,15.0,0
840,117,9,2021,6.0,0
841,51,7,2021,0.0,0
849,3,13,2021,0.0,0
815,9,8,2021,10.0,0
854,210,18,2021,0.0,0
830,9,1,2021,0.0,0
853,210,16,2021,0.0,0
847,3,14,2021,2.0,0
20,117,11,2021,0.0,0
852,213,0,2021,0.0,0
832,6,10,2024,6.0,0
822,15,19,2024,0.0,0
855,15,20,2024,0.0,0
844,6,9,2024,10.0,0
817,215,16,2024,0.0,0
807,210,6,2024,2.0,0
839,214,15,2024,0.0,0
857,1,5,2024,15.0,0
846,1,1,2024,25.0,1
847,131,4,2024,12.0,0
861,3,12,2024,0.0,0
848,3,11,2024,0.0,0
852,215,8,2024,0.0,0
842,214,18,2024,0.0,0
840,117,17,2024,0.0,0
825,210,14,2024,0.0,0
815,9,13,2024,1.0,0
830,9,2,2024,18.0,0
22,11,10,2008,0.0,0
19,8,21,2008,0.0,0
15,7,6,2008,0.0,0
16,10,22,2008,0.0,0
17,9,14,2008,0.0,0
20,5,9,2008,0.0,0
21,10,16,2008,0.0,0
18,11,12,2008,0.0,0
85,31,0,1994,0.0,0
30,22,1,1994,6.0,0
77,6,7,1994,0.0,0
44,27,19,1994,0.0,0
108,30,26,1994,0.0,0
103,27,20,1994,0.0,0
71,3,2,1994,10.0,1
106,33,17,1994,0.0,0
57,1,3,1994,0.0,0
87,25,11,1994,4.0,0
49,15,12,1994,0.0,0
22,17,5,1994,0.0,0
105,18,14,1994,0.0,0
94,18,18,1994,2.0,0
65,32,22,1994,0.0,0
70,32,23,1994,0.0,0
81,29,15,1994,0.0,0
56,17,13,1994,1.0,0
104,29,21,1994,0.0,0
109,22,4,1994,0.0,0
100,33,16,1994,0.0,0
101,31,24,1994,0.0,0
79,25,10,1994,0.0,0
55,6,6,1994,3.0,0
84,1,8,1994,0.0,0
92,30,25,1994,0.0,0
157,45,25,1986,0.0,0
177,1,6,1986,3.0,0
179,49,24,1986,0.0,0
178,26,13,1986,0.0,0
174,32,16,1986,0.0,0
119,34,9,1986,0.0,0
145,18,20,1986,0.0,0
163,27,5,1986,1.0,0
170,22,15,1986,0.0,0
84,25,19,1986,0.0,0
117,1,4,1986,6.0,0
175,26,14,1986,0.0,0
102,32,2,1986,2.0,0
166,25,17,1986,0.0,0
110,18,21,1986,0.0,0
137,3,3,1986,4.0,0
118,34,10,1986,0.0,0
105,6,11,1986,0.0,0
140,6,18,1986,0.0,0
156,49,22,1986,0.0,0
172,27,8,1986,0.0,0
95,3,1,1986,9.0,1
77,22,7,1986,0.0,0
160,45,23,1986,0.0,0
222,25,4,1975,0.0,0
235,32,21,1975,0.0,0
182,6,1,1975,6.0,0
290,56,24,1975,0.0,0
230,37,11,1975,0.0,0
187,63,14,1975,0.0,0
199,34,5,1975,3.0,0
288,67,18,1975,0.0,0
197,202,10,1975,0.0,0
224,1,6,1975,0.0,0
178,75,17,1975,0.0,0
221,25,13,1975,0.0,0
250,34,9,1975,2.0,0
275,37,23,1975,0.0,0
231,64,3,1975,9.0,1
294,75,7,1975,0.0,0
223,6,2,1975,4.0,0
299,74,0,1975,0.0,0
200,1,8,1975,0.0,0
298,57,22,1975,0.0,0
172,3,15,1975,0.0,0
251,3,19,1975,0.0,0
238,32,16,1975,0.0,0
276,66,20,1975,0.0,0
252,202,12,1975,1.0,0
262,180,13,1968,0.0,0
364,190,10,1968,0.0,0
356,191,15,1968,2.0,0
235,6,1,1968,3.0,0
341,11,7,1968,0.0,0
345,66,14,1968,1.0,0
365,26,18,1968,0.0,0
376,195,19,1968,0.0,0
306,82,12,1968,0.0,0
346,180,9,1968,0.0,0
361,66,8,1968,0.0,0
360,1,16,1968,0.0,0
370,66,20,1968,0.0,0
289,180,4,1968,6.0,0
350,195,5,1968,0.0,0
304,187,11,1968,0.0,0
278,6,2,1968,0.0,0
328,196,6,1968,9.0,1
358,191,3,1968,4.0,0
379,191,17,1968,0.0,0
373,172,1,1963,9.0,1
360,170,9,1963,3.0,0
364,34,3,1963,6.0,0
341,6,4,1963,0.0,0
412,180,15,1963,0.0,0
430,95,20,1963,0.0,0
411,89,18,1963,0.0,0
385,6,5,1963,2.0,0
305,26,0,1963,0.0,0
408,170,10,1963,0.0,0
407,34,14,1963,0.0,0
340,170,13,1963,0.0,0
410,172,0,1963,0.0,0
413,172,12,1963,0.0,0
347,170,11,1963,1.0,0
386,66,7,1963,0.0,0
362,51,16,1963,0.0,0
356,34,2,1963,0.0,0
401,172,8,1963,0.0,0
368,89,17,1963,0.0,0
409,167,19,1963,0.0,0
289,66,6,1963,4.0,0
310,176,0,1963,0.0,0
817,9,4,2014,25.0,1
20,9,2,2014,6.0,0
807,10,9,2014,0.0,0
826,5,10,2014,0.0,0
16,15,11,2014,0.0,0
155,207,17,2014,0.0,0
828,207,19,2014,0.0,0
822,3,3,2014,4.0,0
818,5,8,2014,2.0,0
821,15,13,2014,0.0,0
813,208,20,2014,0.0,0
824,206,15,2014,0.0,0
154,208,14,2014,0.0,0
820,206,18,2014,0.0,0
18,1,7,2014,1.0,0
815,10,12,2014,0.0,0
825,1,21,2014,0.0,0
817,1,14,2022,0.0,0
832,6,1,2022,25.0,1
844,6,3,2022,12.0,0
842,213,11,2022,0.0,0
839,214,15,2022,0.0,0
846,1,6,2022,8.0,0
847,131,8,2022,0.0,0
848,3,16,2022,0.0,0
840,117,20,2022,0.0,0
825,210,17,2022,1.0,0
849,3,10,2022,0.0,0
815,9,4,2022,18.0,0
855,51,9,2022,0.0,0
854,210,19,2022,4.0,0
822,51,12,2022,0.0,0
830,9,2,2022,6.0,0
20,117,18,2022,2.0,0
852,213,13,2022,0.0,0
56,6,17,1997,0.0,0
79,18,20,1997,0.0,0
35,3,1,1997,2.0,0
63,25,19,1997,0.0,0
30,6,3,1997,10.0,1
81,15,13,1997,0.0,0
57,1,5,1997,0.0,0
22,24,12,1997,0.0,0
58,18,22,1997,0.0,0
64,21,8,1997,0.0,0
21,17,4,1997,6.0,0
55,22,2,1997,0.0,0
50,25,21,1997,0.0,0
23,17,6,1997,0.0,0
65,15,11,1997,3.0,0
71,21,9,1997,0.0,0
75,20,16,1997,0.0,0
77,22,15,1997,1.0,0
15,20,14,1997,0.0,0
76,24,18,1997,0.0,0
49,3,7,1997,4.0,0
222,25,6,1975,4.0,0
182,6,3,1975,0.0,0
290,56,24,1975,0.0,0
233,37,14,1975,0.0,0
230,37,5,1975,1.0,0
187,63,18,1975,0.0,0
199,34,8,1975,0.0,0
197,202,11,1975,0.0,0
224,1,7,1975,9.0,1
178,75,28,1975,0.0,0
221,25,17,1975,0.0,0
300,76,26,1975,0.0,0
250,34,2,1975,6.0,0
275,37,22,1975,0.0,0
231,64,9,1975,3.0,0
294,75,13,1975,0.0,0
302,32,25,1975,0.0,0
288,37,15,1975,2.0,0
205,32,21,1975,0.0,0
223,6,4,1975,0.0,0
295,57,0,1975,0.0,0
299,74,0,1975,0.0,0
207,73,12,1975,0.0,0
200,1,10,1975,0.0,0
172,3,19,1975,0.0,0
301,63,23,1975,0.0,0
238,32,16,1975,0.0,0
252,202,1,1975,0.0,0
356,191,0,1968,0.0,0
235,6,8,1968,0.0,0
341,11,7,1968,0.0,0
345,66,2,1968,0.0,0
360,187,4,1968,0.0,0
361,66,11,1968,0.0,0
346,180,10,1968,0.0,0
289,180,6,1968,9.0,1
375,195,12,1968,3.0,0
304,187,3,1968,6.0,0
278,6,1,1968,0.0,0
312,195,13,1968,4.0,0
306,196,5,1968,2.0,0
358,191,9,1968,0.0,0
817,9,14,2017,8.0,0
832,4,8,2017,0.0,0
839,10,10,2017,0.0,0
20,6,2,2017,25.0,1
154,210,11,2017,0.0,0
822,131,1,2017,18.0,0
807,4,7,2017,1.0,0
828,15,17,2017,0.0,0
825,210,13,2017,0.0,0
840,3,16,2017,0.0,0
843,5,18,2017,0.0,0
838,1,12,2017,0.0,0
815,10,5,2017,2.0,0
836,15,15,2017,0.0,0
830,9,4,2017,10.0,0
842,5,19,2017,0.0,0
832,6,7,2024,8.0,0
822,15,14,2024,0.0,0
855,15,19,2024,0.0,0
844,6,1,2024,15.0,0
817,215,13,2024,1.0,0
807,210,16,2024,0.0,0
839,214,9,2024,2.0,0
857,1,5,2024,18.0,0
846,1,4,2024,10.0,0
847,131,6,2024,0.0,0
848,3,10,2024,0.0,0
852,215,20,2024,0.0,0
842,214,12,2024,0.0,0
840,117,15,2024,0.0,0
825,210,17,2024,0.0,0
815,9,2,2024,7.0,0
858,3,18,2024,0.0,0
830,9,11,2024,12.0,0
832,6,3,2024,18.0,0
822,15,16,2024,0.0,0
855,15,18,2024,0.0,0
844,6,4,2024,25.0,1
807,210,11,2024,4.0,0
839,214,12,2024,0.0,0
857,1,5,2024,10.0,0
846,1,1,2024,12.0,0
847,131,20,2024,8.0,0
861,3,15,2024,1.0,0
848,3,14,2024,0.0,0
852,215,10,2024,0.0,0
842,214,6,2024,0.0,0
840,117,13,2024,0.0,0
825,210,8,2024,0.0,0
815,9,9,2024,6.0,0
859,215,19,2024,2.0,0
830,9,2,2024,15.0,0
27,18,18,2005,0.0,0
30,6,9,2005,3.0,0
32,9,15,2005,0.0,0
22,6,5,2005,2.0,0
35,15,10,2005,0.0,0
15,7,4,2005,0.0,0
40,18,19,2005,0.0,0
31,1,3,2005,10.0,1
17,3,11,2005,0.0,0
23,7,8,2005,1.0,0
33,17,20,2005,0.0,0
39,17,17,2005,0.0,0
18,16,2,2005,4.0,0
21,4,6,2005,5.0,0
32,19,13,2004,0.0,0
15,4,20,2004,5.0,0
23,3,6,2004,0.0,0
17,19,10,2004,0.0,0
30,6,2,2004,10.0,1
22,6,1,2004,8.0,0
47,18,19,2004,1.0,0
21,15,14,2004,0.0,0
43,7,11,2004,0.0,0
18,16,4,2004,0.0,0
46,18,18,2004,0.0,0
45,17,17,2004,0.0,0
31,3,5,2004,0.0,0
44,7,8,2004,4.0,0
56,6,10,1997,0.0,0
79,18,22,1997,0.0,0
35,3,9,1997,0.0,0
63,25,19,1997,0.0,0
30,6,4,1997,6.0,0
57,1,3,1997,4.0,0
22,24,12,1997,0.0,0
58,18,21,1997,0.0,0
64,21,16,1997,0.0,0
21,17,2,1997,0.0,0
55,22,6,1997,1.0,0
82,15,18,1997,0.0,0
50,25,20,1997,0.0,0
65,15,14,1997,0.0,0
23,17,7,1997,2.0,0
71,21,13,1997,0.0,0
75,20,17,1997,0.0,0
77,22,1,1997,10.0,1
15,20,11,1997,3.0,0
49,3,5,1997,0.0,0
76,24,15,1997,0.0,0
105,26,0,1993,0.0,0
102,1,4,1993,0.0,0
30,22,3,1993,6.0,0
120,18,25,1993,1.0,0
91,15,5,1993,0.0,0
119,22,11,1993,0.0,0
109,15,16,1993,3.0,0
77,6,8,1993,0.0,0
112,33,14,1993,2.0,0
71,3,2,1993,0.0,0
118,29,15,1993,0.0,0
121,1,6,1993,0.0,0
22,17,13,1993,0.0,0
65,32,12,1993,0.0,0
69,26,24,1993,0.0,0
104,18,23,1993,0.0,0
70,32,20,1993,0.0,0
110,25,18,1993,0.0,0
84,27,10,1993,4.0,0
88,29,21,1993,0.0,0
117,3,1,1993,10.0,1
100,33,17,1993,0.0,0
87,27,7,1993,0.0,0
123,17,19,1993,0.0,0
79,25,22,1993,0.0,0
55,6,9,1993,0.0,0
105,33,13,1989,0.0,0
102,1,1,1989,0.0,0
84,34,12,1989,1.0,0
158,21,0,1989,0.0,0
146,49,0,1989,0.0,0
159,18,26,1989,0.0,0
131,34,0,1989,0.0,0
145,22,8,1989,0.0,0
139,22,9,1989,0.0,0
138,32,19,1989,0.0,0
92,46,22,1989,0.0,0
114,39,0,1989,0.0,0
77,6,2,1989,6.0,0
112,33,7,1989,0.0,0
163,27,23,1989,0.0,0
122,37,18,1989,0.0,0
110,35,17,1989,0.0,0
133,35,20,1989,0.0,0
117,1,4,1989,9.0,1
162,48,0,1989,0.0,0
156,25,14,1989,0.0,0
118,21,16,1989,0.0,0
78,45,24,1989,0.0,0
88,49,0,1989,0.0,0
55,25,10,1989,2.0,0
134,42,0,1989,0.0,0
127,37,25,1989,0.0,0
94,18,15,1989,0.0,0
119,3,5,1989,3.0,0
165,44,0,1989,0.0,0
140,46,0,1989,0.0,0
137,32,11,1989,0.0,0
157,48,0,1989,0.0,0
123,3,6,1989,4.0,0
160,45,0,1989,0.0,0
95,6,3,1989,0.0,0
129,27,21,1989,0.0,0
90,42,0,1989,0.0,0
99,39,0,1989,0.0,0
173,32,3,1983,0.0,0
186,50,0,1983,0.0,0
140,52,16,1983,0.0,0
188,55,0,1983,0.0,0
110,51,8,1983,0.0,0
197,27,22,1983,0.0,0
193,25,26,1983,0.0,0
181,54,9,1983,0.0,0
158,4,11,1983,0.0,0
119,34,6,1983,0.0,0
175,6,2,1983,6.0,0
182,1,19,1983,0.0,0
95,32,5,1983,0.0,0
195,55,20,1983,0.0,0
117,4,4,1983,0.0,0
176,21,14,1983,0.0,0
196,27,24,1983,0.0,0
137,34,1,1983,0.0,0
177,3,23,1983,0.0,0
187,1,15,1983,4.0,0
163,6,10,1983,9.0,1
190,45,25,1983,0.0,0
105,25,18,1983,1.0,0
172,3,17,1983,0.0,0
184,51,12,1983,2.0,0
152,53,13,1983,0.0,0
160,45,0,1983,0.0,0
118,53,7,1983,3.0,0
123,21,21,1983,0.0,0
243,34,17,1973,0.0,0
306,66,13,1973,2.0,0
304,1,3,1973,0.0,0
199,34,5,1973,3.0,0
289,58,22,1973,0.0,0
224,32,1,1973,0.0,0
290,34,16,1973,0.0,0
262,58,18,1973,0.0,0
309,1,4,1973,0.0,0
327,25,10,1973,0.0,0
332,58,20,1973,0.0,0
313,57,19,1973,0.0,0
197,37,12,1973,0.0,0
328,25,7,1973,6.0,0
307,80,21,1973,0.0,0
231,37,9,1973,0.0,0
305,63,15,1973,0.0,0
238,32,2,1973,9.0,1
329,37,11,1973,0.0,0
250,63,8,1973,4.0,0
298,80,23,1973,0.0,0
232,6,6,1973,0.0,0
223,66,14,1973,1.0,0
243,34,18,1973,0.0,0
306,66,16,1973,3.0,0
304,1,7,1973,0.0,0
199,34,4,1973,0.0,0
289,58,17,1973,0.0,0
224,32,5,1973,6.0,0
290,34,10,1973,0.0,0
262,58,14,1973,4.0,0
309,1,2,1973,9.0,1
182,66,8,1973,0.0,0
327,25,6,1973,0.0,0
332,58,13,1973,0.0,0
313,57,26,1973,0.0,0
314,80,24,1973,0.0,0
320,66,25,1973,0.0,0
197,37,23,1973,0.0,0
328,25,9,1973,2.0,0
307,80,22,1973,1.0,0
231,37,15,1973,0.0,0
305,63,12,1973,0.0,0
238,32,1,1973,0.0,0
329,37,21,1973,0.0,0
278,25,11,1973,0.0,0
250,63,19,1973,0.0,0
222,1,3,1973,0.0,0
232,6,20,1973,0.0,0
262,180,11,1968,0.0,0
364,190,12,1968,0.0,0
356,191,16,1968,0.0,0
235,6,4,1968,4.0,0
341,11,1,1968,0.0,0
380,66,0,1968,0.0,0
345,66,15,1968,0.0,0
359,196,13,1968,6.0,0
360,187,2,1968,0.0,0
306,82,18,1968,2.0,0
346,180,9,1968,0.0,0
361,66,17,1968,3.0,0
322,11,14,1968,0.0,0
289,180,5,1968,0.0,0
350,195,20,1968,0.0,0
304,187,7,1968,9.0,1
347,194,19,1968,1.0,0
278,6,3,1968,0.0,0
328,196,6,1968,0.0,0
321,6,8,1968,0.0,0
358,191,10,1968,0.0,0
351,191,0,1968,0.0,0
819,207,19,2013,0.0,0
20,9,2,2013,15.0,0
807,15,12,2013,0.0,0
822,3,16,2013,0.0,0
823,207,20,2013,0.0,0
818,5,14,2013,0.0,0
821,15,17,2013,0.0,0
814,10,18,2013,0.0,0
817,5,8,2013,0.0,0
824,206,21,2013,0.0,0
815,1,9,2013,2.0,0
813,3,15,2013,1.0,0
16,10,11,2013,0.0,0
17,9,10,2013,12.0,0
154,208,3,2013,8.0,0
820,206,22,2013,0.0,0
18,1,13,2013,6.0,0
817,9,5,2016,10.0,0
836,209,12,2016,1.0,0
807,10,2,2016,0.0,0
826,5,0,2016,0.0,0
20,6,9,2016,0.0,0
154,210,13,2016,6.0,0
822,3,7,2016,2.0,0
828,15,18,2016,0.0,0
831,15,21,2016,0.0,0
825,4,17,2016,0.0,0
832,5,15,2016,4.0,0
837,209,20,2016,0.0,0
821,210,11,2016,0.0,0
18,1,3,2016,8.0,0
815,10,16,2016,0.0,0
830,9,8,2016,18.0,0
835,4,19,2016,0.0,0
817,9,5,2017,15.0,0
839,10,15,2017,0.0,0
826,5,9,2017,0.0,0
20,6,2,2017,25.0,1
154,210,8,2017,4.0,0
822,131,3,2017,12.0,0
807,4,10,2017,0.0,0
828,15,19,2017,0.0,0
825,210,11,2017,1.0,0
840,3,17,2017,0.0,0
838,1,12,2017,0.0,0
832,5,6,2017,8.0,0
18,1,20,2017,0.0,0
815,10,7,2017,0.0,0
836,15,18,2017,0.0,0
830,9,4,2017,10.0,0
835,4,16,2017,0.0,0
15,4,8,2002,0.0,0
23,3,5,2002,2.0,0
62,18,19,2002,0.0,0
30,6,2,2002,10.0,1
66,7,17,2002,0.0,0
44,16,11,2002,0.0,0
35,16,13,2002,0.0,0
17,18,18,2002,0.0,0
22,6,3,2002,0.0,0
49,21,0,2002,0.0,0
56,19,9,2002,0.0,0
18,4,7,2002,1.0,0
63,7,16,2002,0.0,0
21,17,0,2002,0.0,0
59,21,0,2002,0.0,0
37,19,15,2002,0.0,0
31,3,1,2002,3.0,0
20,9,2,2010,25.0,1
807,3,1,2010,4.0,0
811,164,24,2010,0.0,0
32,164,23,2010,0.0,0
810,166,21,2010,0.0,0
24,10,16,2010,0.0,0
30,131,8,2010,6.0,0
22,3,6,2010,0.0,0
808,4,10,2010,0.0,0
155,15,12,2010,1.0,0
16,10,22,2010,0.0,0
17,9,3,2010,18.0,0
67,5,19,2010,0.0,0
18,1,11,2010,10.0,0
153,5,14,2010,0.0,0
15,205,18,2010,0.0,0
222,25,12,1974,0.0,0
235,32,7,1974,0.0,0
306,66,14,1974,2.0,0
182,6,8,1974,6.0,0
309,58,4,1974,0.0,0
304,1,10,1974,9.0,1
233,37,23,1974,0.0,0
280,66,21,1974,0.0,0
199,34,6,1974,0.0,0
224,1,3,1974,0.0,0
221,25,15,1974,1.0,0
289,26,17,1974,0.0,0
308,34,22,1974,0.0,0
200,63,18,1974,0.0,0
265,26,25,1974,0.0,0
232,80,13,1974,0.0,0
197,58,16,1974,0.0,0
223,6,2,1974,4.0,0
187,34,20,1974,0.0,0
305,1,9,1974,3.0,0
307,37,19,1974,0.0,0
231,37,5,1974,0.0,0
296,66,24,1974,0.0,0
238,32,1,1974,0.0,0
250,63,11,1974,0.0,0
306,66,7,1972,0.0,0
304,1,2,1972,0.0,0
238,37,9,1972,0.0,0
317,66,10,1972,0.0,0
235,6,1,1972,6.0,0
250,37,16,1972,1.0,0
224,32,3,1972,9.0,1
207,6,5,1972,0.0,0
338,32,24,1972,0.0,0
290,34,14,1972,0.0,0
243,37,17,1972,0.0,0
309,1,11,1972,2.0,0
327,25,12,1972,0.0,0
314,63,18,1972,0.0,0
182,37,25,1972,0.0,0
333,63,13,1972,3.0,0
278,82,6,1972,0.0,0
339,66,22,1972,0.0,0
223,6,8,1972,4.0,0
320,66,21,1972,0.0,0
328,25,4,1972,0.0,0
280,37,19,1972,0.0,0
305,63,15,1972,0.0,0
289,34,23,1972,0.0,0
329,37,0,1972,0.0,0
307,66,20,1972,0.0,0
243,34,17,1970,2.0,0
333,198,12,1970,0.0,0
238,37,13,1970,0.0,0
235,6,1,1970,0.0,0
346,37,7,1970,0.0,0
347,187,0,1970,0.0,0
224,32,0,1970,0.0,0
328,37,4,1970,6.0,0
351,85,0,1970,0.0,0
289,32,0,1970,0.0,0
345,66,2,1970,0.0,0
330,198,0,1970,0.0,0
320,187,16,1970,0.0,0
280,82,5,1970,0.0,0
314,86,19,1970,0.0,0
306,82,14,1970,4.0,0
327,37,11,1970,1.0,0
341,63,10,1970,0.0,0
262,66,6,1970,0.0,0
278,37,18,1970,0.0,0
223,6,3,1970,9.0,1
358,32,0,1970,0.0,0
363,6,15,1970,0.0,0
304,187,9,1970,3.0,0
356,34,8,1970,0.0,0
357,32,0,1970,0.0,0
352,66,20,1970,0.0,0
345,6,13,1969,0.0,0
343,66,18,1969,0.0,0
357,180,11,1969,0.0,0
353,180,16,1969,0.0,0
356,182,6,1969,6.0,0
372,183,19,1969,0.0,0
351,182,20,1969,0.0,0
359,196,15,1969,1.0,0
360,187,9,1969,2.0,0
235,182,1,1969,9.0,1
361,182,10,1969,0.0,0
341,66,14,1969,0.0,0
346,180,8,1969,0.0,0
262,66,12,1969,0.0,0
371,189,17,1969,0.0,0
289,180,7,1969,0.0,0
304,187,5,1969,0.0,0
328,196,4,1969,0.0,0
358,180,3,1969,4.0,0
306,196,2,1969,3.0,0
373,172,1,1965,9.0,1
360,170,11,1965,0.0,0
304,183,10,1965,0.0,0
374,172,6,1965,3.0,0
356,183,8,1965,0.0,0
420,181,20,1965,0.0,0
347,183,14,1965,0.0,0
422,172,0,1965,0.0,0
341,6,5,1965,4.0,0
346,181,18,1965,0.0,0
385,6,9,1965,0.0,0
404,176,15,1965,0.0,0
380,181,13,1965,0.0,0
421,186,0,1965,0.0,0
419,170,21,1965,0.0,0
358,170,12,1965,0.0,0
386,11,3,1965,0.0,0
383,183,17,1965,0.0,0
370,176,16,1965,0.0,0
418,66,19,1965,0.0,0
364,183,7,1965,1.0,0
328,66,4,1965,2.0,0
289,66,2,1965,6.0,0
373,172,1,1964,0.0,0
373,172,1,1964,0.0,0
434,181,18,1964,0.0,0
360,170,5,1964,0.0,0
405,11,14,1964,0.0,0
374,172,1,1964,0.0,0
356,183,7,1964,0.0,0
347,183,9,1964,0.0,0
341,6,2,1964,6.0,0
346,181,12,1964,4.0,0
385,6,8,1964,0.0,0
401,94,15,1964,1.0,0
433,172,17,1964,2.0,0
386,66,13,1964,3.0,0
364,183,3,1964,0.0,0
403,170,19,1964,0.0,0
404,94,10,1964,0.0,0
305,176,15,1964,0.0,0
289,66,4,1964,9.0,1
278,176,11,1964,0.0,0
863,131,4,2025,10.0,0
860,210,9,2025,2.0,0
844,6,7,2025,8.0,0
807,15,11,2025,0.0,0
861,214,16,2025,0.0,0
857,1,3,2025,12.0,0
846,1,5,2025,15.0,0
847,131,1,2025,25.0,1
848,3,20,2025,0.0,0
842,214,19,2025,0.0,0
840,117,15,2025,0.0,0
852,9,13,2025,0.0,0
839,210,17,2025,0.0,0
832,3,18,2025,1.0,0
864,15,14,2025,0.0,0
859,215,12,2025,0.0,0
865,215,8,2025,0.0,0
830,9,2,2025,18.0,0
863,131,1,2026,25.0,1
860,210,18,2026,0.0,0
866,215,10,2026,0.0,0
844,6,4,2026,15.0,0
822,216,20,2026,0.0,0
861,214,15,2026,0.0,0
807,217,13,2026,0.0,0
857,1,3,2026,18.0,0
846,1,5,2026,10.0,0
847,131,2,2026,12.0,0
848,3,17,2026,0.0,0
815,216,19,2026,0.0,0
842,214,7,2026,6.0,0
840,117,22,2026,0.0,0
865,9,8,2026,0.0,0
839,210,12,2026,1.0,0
832,3,16,2026,0.0,0
859,215,14,2026,2.0,0
864,217,9,2026,0.0,0
830,9,11,2026,4.0,0
22,11,11,2008,0.0,0
19,8,21,2008,0.0,0
15,7,8,2008,1.0,0
16,10,20,2008,0.0,0
17,9,7,2008,4.0,0
20,5,18,2008,0.0,0
21,10,19,2008,0.0,0
18,11,13,2008,3.0,0
42,3,12,2005,0.0,0
27,18,13,2005,0.0,0
30,6,14,2005,2.0,0
32,9,4,2005,0.0,0
22,6,9,2005,0.0,0
35,15,8,2005,0.0,0
38,18,15,2005,0.0,0
15,7,19,2005,0.0,0
31,1,18,2005,0.0,0
17,3,7,2005,5.0,0
23,7,1,2005,1.0,0
33,17,20,2005,0.0,0
39,17,11,2005,0.0,0
18,16,2,2005,4.0,0
21,4,3,2005,8.0,0
102,1,1,1988,9.0,1
99,42,22,1988,0.0,0
123,22,6,1988,0.0,0
166,39,18,1988,0.0,0
158,21,11,1988,1.0,0
159,18,0,1988,0.0,0
146,49,25,1988,0.0,0
114,33,23,1988,0.0,0
145,22,7,1988,0.0,0
138,32,8,1988,0.0,0
77,6,3,1988,0.0,0
112,33,16,1988,0.0,0
163,27,17,1988,0.0,0
122,37,14,1988,4.0,0
160,49,24,1988,0.0,0
133,35,15,1988,0.0,0
141,25,0,1988,0.0,0
117,1,2,1988,6.0,0
156,25,21,1988,0.0,0
118,21,10,1988,2.0,0
78,45,26,1988,0.0,0
105,6,4,1988,0.0,0
84,3,12,1988,0.0,0
127,37,13,1988,0.0,0
140,27,20,1988,0.0,0
94,18,0,1988,0.0,0
110,48,19,1988,0.0,0
119,3,5,1988,0.0,0
165,44,0,1988,0.0,0
137,32,9,1988,3.0,0
131,44,0,1988,0.0,0
173,32,14,1980,0.0,0
203,6,10,1980,0.0,0
221,51,7,1980,0.0,0
136,54,0,1980,0.0,0
207,32,15,1980,0.0,0
